Billionaire_ID,Rank,Name,Net Worth,Age,Country,Source,Net_Worth_B,Industry_id
1776,1575,Surjit Kumar Gupta,$1.9 B,81,India,Electrical equipment,1.9,11
1777,1575,Hu Rongda & family,$1.9 B,64,China,Chemicals,1.9,11
1778,1575,Ajay Parekh,$1.9 B,65,India,Adhesives,1.9,11
1779,1575,Narendrakumar Parekh,$1.9 B,84,India,Adhesives,1.9,11
1780,1575,Ren Jianhua,$1.9 B,66,China,Kitchen appliances,1.9,11
1781,1575,Qinxiang Shao,$1.9 B,68,China,Diversified,1.9,11
1782,1575,Shi Wen-long,$1.9 B,95,Taiwan,Plastics,1.9,11
1783,1575,Hermanto Tanoko,$1.9 B,60,Indonesia,Paints,1.9,11
1784,1575,Chuanhua Xu & family,$1.9 B,88,China,"Chemicals, logistics",1.9,11
1785,1575,Anita Zucker,$1.9 B,71,United States,Chemicals,1.9,11
1786,1647,Satyanarayan Nuwal,$1.8 B,70,India,Industrial explosives,1.8,11
1787,1647,Vinod Saraf,$1.8 B,70,India,Chemicals,1.8,11
1788,1647,Sze Man Bok,$1.8 B,73,China,Hygiene products,1.8,11
1789,1647,Tran Dinh Long,$1.8 B,62,Vietnam,Steel,1.8,11
1790,1647,Martin Viessmann,$1.8 B,69,Germany,Heating and cooling equipment,1.8,11
1791,1647,Alan Zekelman,$1.8 B,60,Canada,Steel,1.8,11
1792,1725,Chen Kaichen,$1.7 B,65,China,Household chemicals,1.7,11
1793,1725,Kommer Damen,$1.7 B,79,Netherlands,Shipbuilding,1.7,11
1794,1725,Ilkka Herlin,$1.7 B,64,Finland,"Elevators, escalators",1.7,11
1795,1725,Pavan Jain,$1.7 B,71,India,Chemicals,1.7,11
1796,1725,Meng Qingshan & family,$1.7 B,74,China,Chemicals,1.7,11
1797,1725,Mrudula Parekh,$1.7 B,75,India,Adhesives,1.7,11
1798,1725,Ruan Shuilong & family,$1.7 B,87,China,Chemicals,1.7,11
1799,1725,Rajju Shroff,$1.7 B,89,India,Agrochemicals,1.7,11
1800,1725,Wang Chou-hsiong,$1.7 B,82,Taiwan,Footwear,1.7,11
1801,1725,Wu Lanlan & family,$1.7 B,49,China,Packaging,1.7,11
1802,1725,Yang Xuegang,$1.7 B,58,China,Coking,1.7,11
1803,1725,Zheng Xiaodong,$1.7 B,59,China,Manufacturing,1.7,11
1804,1725,Zhong Ruonong & family,$1.7 B,60,China,Electronics,1.7,11
1805,1804,Bai Baokun,$1.6 B,53,China,Hardware,1.6,11
1806,1804,Ilona Herlin,$1.6 B,58,Finland,"Elevators, escalators",1.6,11
1807,1804,Hui Lin Chit,$1.6 B,69,China,Hygiene products,1.6,11
1808,1804,Pyotr Kondrashev,$1.6 B,73,Russia,Investments,1.6,11
1809,1804,Francisco Jose Riberas Mera,$1.6 B,58,Spain,"Steel, autoparts",1.6,11
1810,1804,Shang Xiaobo & family,$1.6 B,49,China,Manufacturing,1.6,11
1811,1804,Michael Tojner,$1.6 B,57,Austria,"Batteries, investments",1.6,11
1812,1804,Tseng Sing-ai,$1.6 B,65,Taiwan,Petrochemicals,1.6,11
1813,1804,Wu Ying,$1.6 B,58,China,Materials,1.6,11
1814,1804,Xiang Guangming & family,$1.6 B,59,China,Waste disposal,1.6,11
1815,1804,Yu Lili,$1.6 B,55,China,Electronic components,1.6,11
1816,1905,Nerio Alessandri,$1.5 B,61,Italy,Gym equipment,1.5,11
1817,1905,Chu Jian,$1.5 B,60,China,Manufacturing,1.5,11
1818,1905,Federico De Nora,$1.5 B,55,Italy,Electrodes,1.5,11
1819,1905,Fu Mingkang & family,$1.5 B,60,China,Manufacturing,1.5,11
1820,1905,Wei Gu,$1.5 B,58,China,Consumer electronics,1.5,11
1821,1905,He Zhenggang,$1.5 B,69,China,Chemicals,1.5,11
1822,1905,Peter Leibinger,$1.5 B,56,Germany,Machine tools,1.5,11
1823,1905,Regine Leibinger,$1.5 B,60,Germany,Machine tools,1.5,11
1824,1905,Nicola Leibinger-Kammueller,$1.5 B,63,Germany,Manufacturing,1.5,11
1825,1905,Li Jianli,$1.5 B,50,China,Lithium-ion battery cap,1.5,11
1826,1905,Li Jiaquan,$1.5 B,59,China,Chemicals,1.5,11
1827,1905,Li Shui-po,$1.5 B,66,Taiwan,Stainless steel products,1.5,11
1828,1905,Liu Xiucai & family,$1.5 B,66,United States,Chemicals,1.5,11
1829,1905,Prachak Tangkaravakoon,$1.5 B,79,Thailand,Paints,1.5,11
1830,1905,Carmen Thyssen,$1.5 B,79,Spain,"Investments, art",1.5,11
1831,2020,John Farber,$1.4 B,97,United States,Chemicals,1.4,11
1832,2020,Rajinder Gupta,$1.4 B,64,India,"Textiles, paper",1.4,11
1833,2020,Huang Jinxiang & family,$1.4 B,58,China,Chemicals,1.4,11
1834,2020,Rameshchandra Jain,$1.4 B,74,India,Textiles,1.4,11
1835,2020,Sergei Kolesnikov,$1.4 B,51,Russia,Building materials,1.4,11
1836,2020,Jenny Lindén Urnes,$1.4 B,52,Sweden,Powdered metal,1.4,11
1837,2020,Liu Ming Chung,$1.4 B,60,Brazil,Paper,1.4,11
1838,2020,David McMurtry,$1.4 B,82,United Kingdom,Manufacturing,1.4,11
1839,2020,Deepak Mehta,$1.4 B,66,India,Chemicals,1.4,11
1840,2020,Pan Longquan,$1.4 B,58,China,Manufacturing,1.4,11
1841,2020,Qin Long,$1.4 B,57,China,Tire,1.4,11
1842,2020,Igor Rybakov,$1.4 B,50,Russia,Building materials,1.4,11
1843,2020,Shuifu Wang,$1.4 B,68,China,Manufacturing,1.4,11
1844,2020,Wang Yanqing & family,$1.4 B,76,China,Carbon fiber products,1.4,11
1845,2020,Werner O. Weber,$1.4 B,84,Switzerland,Electronic components,1.4,11
1846,2020,Anne Werninghaus,$1.4 B,37,Brazil,Industrial machinery,1.4,11
1847,2020,Bo Wu,$1.4 B,68,China,Machinery,1.4,11
1848,2020,Wu Chaoqun,$1.4 B,53,China,Chemicals,1.4,11
1849,2020,Xu Guozhong & family,$1.4 B,59,China,Motors,1.4,11
1850,2020,Zhang Chuanwei & family,$1.4 B,60,China,Machinery,1.4,11
1851,2020,Xinghai Zhang & family,$1.4 B,60,China,Machinery,1.4,11
1852,2020,Zheng Jianjiang & family,$1.4 B,62,China,Electrical equipment,1.4,11
1853,2133,Chang Jianming & family,$1.3 B,58,China,Industrial equipment,1.3,11
1854,2133,Chen Yin,$1.3 B,50,China,Power tools,1.3,11
1855,2133,Heikki Herlin,$1.3 B,36,Finland,"Elevators, escalators",1.3,11
1856,2133,Anurang Jain,$1.3 B,61,India,Auto parts,1.3,11
1857,2133,Jiang Guiting & family,$1.3 B,64,China,Manufacturing,1.3,11
1858,2133,Jin Xin,$1.3 B,56,China,Manufacturing,1.3,11
1859,2133,Li Yongqing,$1.3 B,58,China,Petro Firbe,1.3,11
1860,2133,Li Zhigang,$1.3 B,46,China,Machinery,1.3,11
1861,2133,George Pedersen & family,$1.3 B,87,United States,Defense contractor,1.3,11
1862,2133,Seifeddin Rustamov,$1.3 B,60,Russia,Chemicals,1.3,11
1863,2133,Stephan Schnabel,$1.3 B,48,Germany,Chemicals,1.3,11
1864,2133,Song Fei,$1.3 B,56,China,Machinery,1.3,11
1865,2133,Wang Mingwang,$1.3 B,55,China,Electronics components,1.3,11
1866,2133,Wu Xiaoge,$1.3 B,50,China,Battery components,1.3,11
1867,2133,Zeng Chaoyi,$1.3 B,54,China,Aluminum products,1.3,11
1868,2133,Zong Yanmin,$1.3 B,65,China,Semiconductor materials,1.3,11
1869,2259,Ashwin Desai,$1.2 B,71,India,Specialty chemicals,1.2,11
1870,2259,Farhad Ebrahimi,$1.2 B,84,United States,Solar panels,1.2,11
1871,2259,Fang Hongbo,$1.2 B,56,China,Home appliances,1.2,11
1872,2259,David Feffer,$1.2 B,66,Brazil,Pulp and paper,1.2,11
1873,2259,Zsolt Felcsuti,$1.2 B,51,Hungary,Manufacturing,1.2,11
1874,2259,Balkrishan Goenka,$1.2 B,56,India,Textiles,1.2,11
1875,2259,Saroj Rani Gupta,$1.2 B,72,India,Steel tubes,1.2,11
1876,2259,Ke Guihua,$1.2 B,57,China,Auto parts,1.2,11
1877,2259,Christine Knauf,$1.2 B,65,Germany,Building materials,1.2,11
1878,2259,Karl Knauf,$1.2 B,65,Germany,Building materials,1.2,11
1879,2259,Li Guoqing,$1.2 B,53,China,Petro Fibre,1.2,11
1880,2259,Zhen Li & family,$1.2 B,59,China,Lithium batteries,1.2,11
1881,2259,Guangwei Liang,$1.2 B,59,China,Conglomerate,1.2,11
1882,2259,Mao Zhongwu,$1.2 B,60,China,Manufacturing,1.2,11
1883,2259,Kailashchandra Nuwal,$1.2 B,65,India,Industrial explosives,1.2,11
1884,2259,Jimmy Rane,$1.2 B,76,United States,Lumber,1.2,11
1885,2259,Luc Tack,$1.2 B,61,Belgium,"Textile, chemicals",1.2,11
1886,2259,Xiuguo Tang,$1.2 B,59,China,Manufacturing,1.2,11
1887,2259,Ching Bor Tung,$1.2 B,60,China,Manufacturing,1.2,11
1888,2259,Wang Shih-Chung,$1.2 B,61,Taiwan,Pneumatic equipments,1.2,11
1889,2259,Wang Xiaoshen,$1.2 B,54,China,Lithium,1.2,11
1890,2259,Wu Chung-yi,$1.2 B,67,Taiwan,Manufacturing,1.2,11
1891,2259,Xia Xinde,$1.2 B,58,China,Batteries,1.2,11
1892,2259,Wenbo Xiang,$1.2 B,60,China,Manufacturing,1.2,11
1893,2259,Xu Shijun & family,$1.2 B,60,China,Manufacturing,1.2,11
1894,2259,Xu Yuejuan,$1.2 B,61,China,Petro Fibre,1.2,11
1895,2259,Zhang Yin,$1.2 B,66,China,Paper manufacturing,1.2,11
1896,2259,Zhou Wen & family,$1.2 B,58,China,Chemicals,1.2,11
1897,2405,Cao Kejian,$1.1 B,60,China,Air compressors,1.1,11
1898,2405,Chen Xueling,$1.1 B,55,China,Stationery,1.1,11
1899,2405,Deng Yingzhong,$1.1 B,72,China,Paper,1.1,11
1900,2405,Daniel Feffer,$1.1 B,63,Brazil,Pulp and paper,1.1,11
1901,2405,Ruben Feffer,$1.1 B,53,Brazil,Pulp and paper,1.1,11
1902,2405,Donald Friese,$1.1 B,82,United States,Manufacturing,1.1,11
1903,2405,Yogesh Kothari,$1.1 B,74,India,Specialty chemicals,1.1,11
1904,2405,Jeffrey Lorberbaum,$1.1 B,68,United States,Flooring,1.1,11
1905,2405,Manny Stul,$1.1 B,73,Australia,Toys,1.1,11
1906,2405,Sun Weijie,$1.1 B,59,China,Oilfield equipment,1.1,11
1907,2405,Vonnarat Tangkaravakoon,$1.1 B,51,Thailand,"Wire & cables, paints",1.1,11
1908,2405,Tung Ching Sai,$1.1 B,58,China,Manufacturing,1.1,11
1909,2405,Peter-Alexander Wacker,$1.1 B,71,Germany,Chemicals,1.1,11
1910,2405,Allan Wong,$1.1 B,73,Hong Kong,Electronics,1.1,11
1911,2405,Wu Li-gann,$1.1 B,82,Taiwan,Electronic components,1.1,11
1912,2405,Yao Hsiao Tung,$1.1 B,83,Singapore,Manufacturing,1.1,11
1913,2405,Yeh Kuo-I,$1.1 B,81,Taiwan,Manufacturing,1.1,11
1914,2405,Zhu Zhaojiang,$1.1 B,49,China,Smartphones,1.1,11
1915,2405,Zhuo Jun,$1.1 B,57,Hong Kong,Printed circuit boards,1.1,11
1916,2540,Chen Jiancheng,$1 B,64,China,Manufacturing,1.0,11
1917,2540,Chen Shiliang,$1 B,59,China,Polyester,1.0,11
1918,2540,Kochouseph Chittilappilly,$1 B,72,India,Electrical appliances,1.0,11
1919,2540,Gao Yunfeng,$1 B,56,China,Industrial lasers,1.0,11
1920,2540,Hang Hong,$1 B,55,China,Machinery,1.0,11
1921,2540,He Yamin & family,$1 B,66,China,Manufacturing,1.0,11
1922,2540,Inder Jaisinghani,$1 B,70,India,Cables & wires,1.0,11
1923,2540,Ashok Kajaria,$1 B,75,India,Tiles,1.0,11
1924,2540,Koo Bon-neung,$1 B,74,South Korea,Electronics,1.0,11
1925,2540,Ma Xiuhui,$1 B,52,China,LED lighting,1.0,11
1926,2540,Gabriella Meister,$1 B,65,Germany,Appliances,1.0,11
1927,2540,Ulrike Meister,$1 B,56,Germany,Appliances,1.0,11
1928,2540,Fulvio Montipò & family,$1 B,78,Italy,Hydraulic pumps,1.0,11
1929,2540,Wijono Tanoko,$1 B,70,Indonesia,Paints,1.0,11
1930,2540,Haryanto Tjiptodihardjo,$1 B,59,Indonesia,Manufacturing,1.0,11
1931,2540,Franziska Wuerbser,$1 B,35,Germany,Kitchen appliances,1.0,11
1932,2540,Xu Gang,$1 B,59,China,Chemicals,1.0,11
1933,2540,Yan Junxu,$1 B,53,China,Manufacturing,1.0,11
1934,2540,Zhang Gongyun,$1 B,60,China,Tyre manufacturing machinery,1.0,11
1935,47,Lee Shau Kee,$29.5 B,95,Hong Kong,Real estate,29.5,12
1936,97,Donald Bren,$17.4 B,90,United States,Real estate,17.4,12
1937,108,Peter Woo,$15.8 B,76,Hong Kong,Real estate,15.8,12
1938,126,Kwong Siu-hing,$14.1 B,93,Hong Kong,Real estate,14.1,12
1939,133,Joseph Lau,$13.3 B,71,Hong Kong,Real estate,13.3,12
1940,137,Harry Triguboff,$13.1 B,90,Australia,Real estate,13.1,12
1941,147,Stephen Ross,$11.6 B,82,United States,Real estate,11.6,12
1942,179,Wu Yajun,$10.1 B,59,China,Real estate,10.1,12
1943,215,Alexander Otto,$9 B,55,Germany,Real estate,9.0,12
1944,232,Manuel Villar,$8.6 B,73,Philippines,Real estate,8.6,12
1945,249,Francis Choi,$8.2 B,75,Hong Kong,Real estate,8.2,12
1946,249,Kushal Pal Singh,$8.2 B,91,India,Real estate,8.2,12
1947,249,Wang Jianlin,$8.2 B,68,China,Real estate,8.2,12
1948,249,Yang Huiyan & family,$8.2 B,41,China,Real estate,8.2,12
1949,282,Ivar Tollefsen,$7.7 B,61,Norway,Real estate,7.7,12
1950,290,Philip Ng,$7.6 B,64,Singapore,Real Estate,7.6,12
1951,290,Leonard Stern,$7.6 B,85,United States,Real estate,7.6,12
1952,305,Robert Ng,$7.4 B,71,Singapore,Real estate,7.4,12
1953,317,Jeff Greene,$7.2 B,68,United States,"Real estate, investments",7.2,12
1954,332,Law Kar Po,$7 B,74,Hong Kong,Real estate,7.0,12
1955,344,Igor Olenicoff,$6.9 B,80,United States,Real estate,6.9,12
1956,365,"Edward Roski, Jr.",$6.7 B,84,United States,Real estate,6.7,12
1957,365,John A. Sobrato & family,$6.7 B,83,United States,Real estate,6.7,12
1958,390,Annette Lerner & family,$6.5 B,93,United States,Real estate,6.5,12
1959,390,David Reuben,$6.5 B,84,United Kingdom,"Investments, real estate",6.5,12
1960,390,Radovan Vitek,$6.5 B,51,Czech Republic,Real estate,6.5,12
1961,425,Rene Benko,$6 B,46,Austria,"Real estate, retail",6.0,12
1962,425,Neil Bluhm,$6 B,85,United States,Real estate,6.0,12
1963,437,Cai Kui,$5.9 B,60,China,Real estate,5.9,12
1964,445,Fredrik Lundberg,$5.7 B,71,Sweden,"Real estate, investments",5.7,12
1965,497,Rick Caruso,$5.3 B,64,United States,Real estate,5.3,12
1966,511,Robert Faith,$5.2 B,59,United States,Real estate management,5.2,12
1967,511,Ty Warner,$5.2 B,78,United States,"Plush toys, real estate",5.2,12
1968,511,Sam Zell,$5.2 B,81,United States,"Real estate, private equity",5.2,12
1969,534,Alexandra Schoerghuber & family,$5 B,64,Germany,Real estate,5.0,12
1970,534,Zhu Yan & family,$5 B,52,China,Real estate,5.0,12
1971,580,Carlo Fidani,$4.7 B,68,Canada,Real estate,4.7,12
1972,611,Hussain Sajwani,$4.5 B,70,United Arab Emirates,Real estate,4.5,12
1973,624,Mangal Prabhat Lodha,$4.4 B,67,India,Real estate,4.4,12
1974,636,Ian Livingstone,$4.3 B,60,United Kingdom,Real estate,4.3,12
1975,636,Richard Livingstone,$4.3 B,58,United Kingdom,Real estate,4.3,12
1976,636,Jay Paul,$4.3 B,75,United States,Real estate,4.3,12
1977,659,Chan Laiwa & family,$4.2 B,82,China,Real estate,4.2,12
1978,659,Chen Hua & family,$4.2 B,57,China,Real estate,4.2,12
1979,679,Donald Sterling,$4.1 B,88,United States,Real estate,4.1,12
1980,748,"H. Ross Perot, Jr.",$3.8 B,64,United States,Real estate,3.8,12
1981,748,Chandru Raheja,$3.8 B,82,India,Real estate,3.8,12
1982,766,Charles Cohen,$3.7 B,71,United States,Real estate,3.7,12
1983,766,Yakir Gabay,$3.7 B,56,Cyprus,Real estate,3.7,12
1984,766,Ji Qi,$3.7 B,56,China,"Hotels, motels",3.7,12
1985,766,Richard LeFrak & family,$3.7 B,77,United States,Real estate,3.7,12
1986,766,Yitzhak Tshuva,$3.7 B,74,Israel,Real estate,3.7,12
1987,787,Bob Gaglardi,$3.6 B,82,Canada,Hotels,3.6,12
1988,787,Samuel Tak Lee,$3.6 B,83,Hong Kong,Real estate,3.6,12
1989,787,Edwin Leong,$3.6 B,71,Hong Kong,Real estate,3.6,12
1990,787,Jerry Speyer & family,$3.6 B,82,United States,Real estate,3.6,12
1991,852,Herb Simon,$3.4 B,88,United States,Real estate,3.4,12
1992,878,John Gandel,$3.3 B,88,Australia,Shopping malls,3.3,12
1993,905,Geoffrey Palmer,$3.2 B,72,United States,Real estate,3.2,12
1994,949,Sergei Gordeev,$3.1 B,50,Russia,Real estate,3.1,12
1995,949,Or Wai Sheun,$3.1 B,71,Hong Kong,Real estate,3.1,12
1996,949,Katharina Otto-Bernstein,$3.1 B,59,Germany,Real estate,3.1,12
1997,949,Rita Tong Liu,$3.1 B,74,Hong Kong,Real estate,3.1,12
1998,982,Nicolas Berggruen,$3 B,61,United States,"Real estate, investments",3.0,12
1999,982,Chan Tan Ching-fen,$3 B,65,Hong Kong,Real estate,3.0,12
2000,982,Mang Yee Chu & family,$3 B,63,China,Real estate,3.0,12
2001,982,"Edward DeBartolo, Jr.",$3 B,76,United States,Shopping centers,3.0,12
2002,982,Hui Ka Yan,$3 B,64,China,Real estate,3.0,12
2003,982,Erik Selin,$3 B,55,Sweden,Real estate,3.0,12
2004,1027,"Roy Carroll, II.",$2.9 B,60,United States,Real estate,2.9,12
2005,1027,Donald Horton & family,$2.9 B,73,United States,Homebuilding,2.9,12
2006,1027,Zarakh Iliev,$2.9 B,56,Russia,Real estate,2.9,12
2007,1027,God Nisanov,$2.9 B,50,Russia,Real estate,2.9,12
2008,1027,Vikas Oberoi,$2.9 B,52,India,Real estate,2.9,12
2009,1067,Choo Chong Ngen,$2.8 B,69,Singapore,Hotels,2.8,12
2010,1067,Lee Yeow Chor,$2.8 B,56,Malaysia,"Palm oil, property",2.8,12
2011,1067,Akira Mori & family,$2.8 B,86,Japan,Real estate,2.8,12
2012,1104,Kei Hoi Pang,$2.7 B,57,China,Real estate,2.7,12
2013,1104,Geoffrey Kwok,$2.7 B,37,Hong Kong,Real estate,2.7,12
2014,1104,Jonathan Kwok,$2.7 B,31,Hong Kong,Real Estate,2.7,12
2015,1104,Maritsa Lazari & family,$2.7 B,78,United Kingdom,Real estate,2.7,12
2016,1104,Angela Leong,$2.7 B,62,Hong Kong,Casinos,2.7,12
2017,1104,Richard Peery,$2.7 B,84,United States,Real estate,2.7,12
2018,1164,Ben Ashkenazy,$2.6 B,53,United States,Real estate,2.6,12
2019,1164,Adam Kwok,$2.6 B,40,Hong Kong,Real estate,2.6,12
2020,1217,Brad Kelley,$2.5 B,66,United States,Tobacco,2.5,12
2021,1217,Lin Chen-hai,$2.5 B,76,Taiwan,Real estate,2.5,12
2022,1217,Tomas Olivo Lopez,$2.5 B,49,Spain,Shopping centers,2.5,12
2023,1217,Jeff Sutton,$2.5 B,63,United States,Real estate,2.5,12
2024,1217,Donald Trump,$2.5 B,76,United States,Real estate,2.5,12
2025,1272,Mitchell Goldhar,$2.4 B,61,Canada,Real estate,2.4,12
2026,1272,Jinxing Qi,$2.4 B,61,China,Real estate,2.4,12
2027,1272,David Walentas,$2.4 B,84,United States,Real estate,2.4,12
2028,1272,Mortimer Zuckerman,$2.4 B,85,United States,"Real estate, media",2.4,12
2029,1312,Chao Teng-hsiung,$2.3 B,78,Taiwan,Real estate,2.3,12
2030,1312,Stefan Soloviev,$2.3 B,47,United States,"Real estate, grains",2.3,12
2031,1312,Lang Walker,$2.3 B,77,Australia,Real estate,2.3,12
2032,1312,Wang Zhenhua,$2.3 B,61,China,Real estate,2.3,12
2033,1368,George Argyros & family,$2.2 B,86,United States,"Real estate, investments",2.2,12
2034,1368,Chulong Huang,$2.2 B,64,Canada,Real estate,2.2,12
2035,1368,Adam Neumann,$2.2 B,44,Israel,WeWork,2.2,12
2036,1368,Jeffrey Soffer,$2.2 B,55,United States,Real estate,2.2,12
2037,1368,Katsumi Tada,$2.2 B,77,Japan,Real estate,2.2,12
2038,1434,Bob Ell,$2.1 B,78,Australia,Real estate,2.1,12
2039,1434,Jane Goldman,$2.1 B,67,United States,Real estate,2.1,12
2040,1434,Bahaa Hariri,$2.1 B,56,Lebanon,"Real estate, investments",2.1,12
2041,1434,Thomas Kwok,$2.1 B,71,Hong Kong,Real estate,2.1,12
2042,1434,Lin Chang Su-O,$2.1 B,82,Taiwan,Real estate,2.1,12
2043,1516,Amy Goldman Fowler,$2 B,68,United States,Real estate,2.0,12
2044,1516,Diane Kemper,$2 B,77,United States,Real estate,2.0,12
2045,1516,Bill Malhotra,$2 B,73,Canada,Real estate,2.0,12
2046,1575,David Fong,$1.9 B,65,Hong Kong,Real estate,1.9,12
2047,1575,"B. Wayne Hughes, Jr.",$1.9 B,63,United States,Storage facilities,1.9,12
2048,1575,Hui Wing Mau,$1.9 B,72,Hong Kong,Real estate,1.9,12
2049,1575,David Lichtenstein,$1.9 B,61,United States,Real estate,1.9,12
2050,1575,Lin Dingqiang & family,$1.9 B,56,Hong Kong,Real estate,1.9,12
2051,1575,Jitendra Virwani,$1.9 B,57,India,Real estate,1.9,12
2052,1575,Wang Chaobin,$1.9 B,67,China,Real estate,1.9,12
2053,1647,Masaaki Arai,$1.8 B,57,Japan,Home sales,1.8,12
2054,1647,Wei Huang,$1.8 B,63,China,Real estate,1.8,12
2055,1647,David Mindus,$1.8 B,51,Sweden,Real estate,1.8,12
2056,1647,Mofatraj Munot,$1.8 B,78,India,Real estate,1.8,12
2057,1647,Yan Zhi,$1.8 B,50,China,Real estate,1.8,12
2058,1647,Zhang Li,$1.8 B,70,China,Real estate,1.8,12
2059,1725,Lesley Bamberger,$1.7 B,57,Netherlands,Real estate,1.7,12
2060,1725,John Goff,$1.7 B,67,United States,Real estate,1.7,12
2061,1725,William Heinecke,$1.7 B,73,Thailand,Hotels,1.7,12
2062,1725,Asok Kumar Hiranandani,$1.7 B,68,Singapore,Real estate,1.7,12
2063,1725,Keeree Kanjanapas,$1.7 B,72,Thailand,Transportation,1.7,12
2064,1725,Christopher Kwok,$1.7 B,37,Hong Kong,Real estate,1.7,12
2065,1725,Edward Kwok,$1.7 B,42,Hong Kong,Real estate,1.7,12
2066,1725,Jorge Perez,$1.7 B,73,United States,Real estate,1.7,12
2067,1725,Paul Saville,$1.7 B,67,United States,Homebuilder,1.7,12
2068,1725,Alain Taravella,$1.7 B,75,France,Real estate development,1.7,12
2069,1725,Stephen Winn,$1.7 B,76,United States,Real estate services,1.7,12
2070,1804,Chen Yung-tai,$1.6 B,87,Taiwan,Real estate,1.6,12
2071,1804,Ivan Chrenko,$1.6 B,55,Slovakia,Real estate,1.6,12
2072,1804,Zhaobai Jiang,$1.6 B,59,China,Real estate,1.6,12
2073,1804,Lee Yeow Seng,$1.6 B,45,Malaysia,"Palm oil, property",1.6,12
2074,1804,Li Sze Lim,$1.6 B,66,Hong Kong,Real estate,1.6,12
2075,1804,Li Wa,$1.6 B,57,Hong Kong,Real estate,1.6,12
2076,1804,Vincent Lo,$1.6 B,75,Hong Kong,Real estate,1.6,12
2077,1804,P.N.C. Menon,$1.6 B,74,Oman,Real estate,1.6,12
2078,1905,Niranjan Hiranandani,$1.5 B,73,India,Real estate,1.5,12
2079,1905,Raj Kumar,$1.5 B,68,Singapore,"Real estate, hotels",1.5,12
2080,1905,Bruce Mathieson,$1.5 B,79,Australia,Hotels,1.5,12
2081,1905,Kishin RK,$1.5 B,39,Singapore,"Real estate, hotels",1.5,12
2082,1905,Terry Snow,$1.5 B,79,Australia,"Airports, real estate",1.5,12
2083,1905,Axel Stawski,$1.5 B,72,United States,Real estate,1.5,12
2084,1905,Su Suyu & family,$1.5 B,74,China,"Utilities, real estate",1.5,12
2085,1905,Gordon Wu,$1.5 B,87,Hong Kong,Real estate,1.5,12
2086,2020,Chua Thian Poh,$1.4 B,74,Singapore,Real estate,1.4,12
2087,2020,Koh Wee Meng,$1.4 B,59,Singapore,"Real estate, hotels",1.4,12
2088,2020,Kwee Liong Keng,$1.4 B,77,Singapore,Real estate,1.4,12
2089,2020,Kwee Liong Phing,$1.4 B,65,Singapore,Real estate,1.4,12
2090,2020,Kwee Liong Seen,$1.4 B,70,Singapore,Real estate,1.4,12
2091,2020,Kwee Liong Tek,$1.4 B,76,Singapore,Real estate,1.4,12
2092,2020,Raymond Kwok,$1.4 B,69,Hong Kong,Real estate,1.4,12
2093,2020,Miao Shouliang,$1.4 B,68,China,Real estate,1.4,12
2094,2020,Yoshiko Mori,$1.4 B,82,Japan,Real estate,1.4,12
2095,2020,Pan Shiyi,$1.4 B,60,China,Real estate,1.4,12
2096,2020,Subhash Runwal,$1.4 B,79,India,Real estate,1.4,12
2097,2020,Martin Selig,$1.4 B,85,United States,Real estate,1.4,12
2098,2020,Yu Peidi,$1.4 B,63,Hong Kong,Real estate,1.4,12
2099,2020,Zhang Keqiang,$1.4 B,62,China,Real estate,1.4,12
2100,2020,Zhang Xin,$1.4 B,57,China,Real estate,1.4,12
2101,2020,Zhong Sheng Jian,$1.4 B,65,Singapore,Real estate,1.4,12
2102,2133,Anant Asavabhokhin,$1.3 B,72,Thailand,Real estate,1.3,12
2103,2133,Richard Chang,$1.3 B,76,Taiwan,"Real estate, electronics",1.3,12
2104,2133,Eduardo Costantini,$1.3 B,76,Argentina,Real estate,1.3,12
2105,2133,Marvy Finger,$1.3 B,87,United States,Real estate,1.3,12
2106,2133,Hoi Kin Hong,$1.3 B,70,Macau,Real estate,1.3,12
2107,2133,George Marcus,$1.3 B,81,United States,Real estate,1.3,12
2108,2133,Jupally Rameshwar Rao,$1.3 B,67,India,Real estate,1.3,12
2109,2133,John Van Lieshout,$1.3 B,77,Australia,Real estate,1.3,12
2110,2259,Danna Azrieli,$1.2 B,55,Israel,Real estate,1.2,12
2111,2259,Naomi Azrieli,$1.2 B,57,Canada,Real estate,1.2,12
2112,2259,Sharon Azrieli,$1.2 B,62,Canada,Real estate,1.2,12
2113,2259,Jeffrey Cheah,$1.2 B,78,Malaysia,"Property, healthcare",1.2,12
2114,2259,Alexander Klyachin,$1.2 B,55,Russia,Real estate,1.2,12
2115,2259,Jose Isaac Peres & family,$1.2 B,82,Brazil,Shopping malls,1.2,12
2116,2259,Atul Ruia,$1.2 B,52,India,Real estate,1.2,12
2117,2259,Sam Tarascio,$1.2 B,78,Australia,Real estate,1.2,12
2118,2259,Thongma Vijitpongpun,$1.2 B,65,Thailand,Real estate,1.2,12
2119,2405,Stephane Bonvin,$1.1 B,56,Switzerland,Real estate,1.1,12
2120,2405,Pavel Golubkov,$1.1 B,47,Russia,"Building, development",1.1,12
2121,2540,John Christodoulou,$1 B,57,United Kingdom,Real estate,1.0,12
2122,2540,Mark Dixon,$1 B,63,United Kingdom,Office real estate,1.0,12
2123,2540,Jianming Geng,$1 B,60,China,Real estate,1.0,12
2124,2540,Kong Jian Min,$1 B,55,China,Real estate,1.0,12
